subscription_id,user_id,plan_type,monthly_fee,start_date
3367,24276,Premium,9.99,2026-01-04 14:53:28.727477
3368,12508,Premium,9.99,2025-09-17 14:53:28.727478
3369,23599,Premium,9.99,2025-09-19 14:53:28.727479
3370,26558,Premium,9.99,2025-11-16 14:53:28.727480
3371,44838,Premium,9.99,2025-12-13 14:53:28.727481
3372,27913,Premium,9.99,2025-12-27 14:53:28.727482
3373,38573,Premium,9.99,2025-08-31 14:53:28.727483
3374,31934,Premium,9.99,2025-09-09 14:53:28.727484
3375,18804,Premium,9.99,2025-12-19 14:53:28.727485
3376,47924,Premium,9.99,2025-11-10 14:53:28.727486
3377,20687,Premium,9.99,2025-10-11 14:53:28.727487
3378,15524,Premium,9.99,2025-09-25 14:53:28.727488
3379,37221,Premium,9.99,2025-12-15 14:53:28.727489
3380,13143,Premium,9.99,2025-10-10 14:53:28.727490
3381,24517,Premium,9.99,2025-11-01 14:53:28.727492
3382,27465,Premium,9.99,2026-02-18 14:53:28.727493
3383,18033,Premium,9.99,2025-12-28 14:53:28.727494
3384,11671,Premium,9.99,2026-01-14 14:53:28.727495
3385,22410,Premium,9.99,2025-11-28 14:53:28.727496
3386,31808,Premium,9.99,2025-10-11 14:53:28.727497
3387,39903,Premium,9.99,2025-10-31 14:53:28.727498
3388,43049,Premium,9.99,2025-10-21 14:53:28.727499
3389,13457,Premium,9.99,2025-09-10 14:53:28.727500
3390,38145,Premium,9.99,2025-12-02 14:53:28.727501
3391,21549,Premium,9.99,2025-12-17 14:53:28.727502
3392,40334,Premium,9.99,2026-02-25 14:53:28.727503
3393,38119,Premium,9.99,2025-10-14 14:53:28.727504
3394,9296,Premium,9.99,2025-10-02 14:53:28.727505
3395,24900,Premium,9.99,2025-10-30 14:53:28.727506
3396,32989,Premium,9.99,2025-10-01 14:53:28.727507
3397,33984,Premium,9.99,2026-01-22 14:53:28.727509
3398,31530,Premium,9.99,2025-10-17 14:53:28.727509
3399,32548,Premium,9.99,2026-02-14 14:53:28.727510
3400,15745,Premium,9.99,2025-09-04 14:53:28.727512
3401,17514,Premium,9.99,2026-01-18 14:53:28.727513
3402,45073,Premium,9.99,2025-11-18 14:53:28.727514
3403,16148,Premium,9.99,2026-01-05 14:53:28.727515
3404,38242,Premium,9.99,2026-01-13 14:53:28.727516
3405,35269,Premium,9.99,2025-11-04 14:53:28.727517
3406,38834,Premium,9.99,2025-09-18 14:53:28.727519
3407,29306,Premium,9.99,2025-09-30 14:53:28.727520
3408,22226,Premium,9.99,2025-09-02 14:53:28.727520
3409,31962,Premium,9.99,2025-11-20 14:53:28.727521
3410,6962,Premium,9.99,2026-02-14 14:53:28.727523
3411,9566,Premium,9.99,2025-09-07 14:53:28.727524
3412,45724,Premium,9.99,2026-02-16 14:53:28.727525
3413,29699,Premium,9.99,2026-02-20 14:53:28.727526
3414,37062,Premium,9.99,2025-09-30 14:53:28.727527
3415,37217,Premium,9.99,2025-09-26 14:53:28.727528
3416,44990,Premium,9.99,2025-09-19 14:53:28.727529
3417,23138,Premium,9.99,2026-01-23 14:53:28.727531
3418,49095,Premium,9.99,2025-12-29 14:53:28.727536
3419,46947,Premium,9.99,2025-11-06 14:53:28.727538
3420,15158,Premium,9.99,2025-10-15 14:53:28.727540
3421,24279,Premium,9.99,2026-01-02 14:53:28.727542
3422,23457,Premium,9.99,2025-12-05 14:53:28.727543
3423,25457,Premium,9.99,2025-09-28 14:53:28.727545
3424,28980,Premium,9.99,2025-11-05 14:53:28.727547
3425,26202,Premium,9.99,2026-02-21 14:53:28.727549
3426,6884,Premium,9.99,2026-02-09 14:53:28.727552
3427,21207,Premium,9.99,2025-09-07 14:53:28.727554
3428,33270,Premium,9.99,2025-10-08 14:53:28.727555
3429,27981,Premium,9.99,2025-12-29 14:53:28.727556
3430,14274,Premium,9.99,2025-12-29 14:53:28.727557
3431,36357,Premium,9.99,2026-01-11 14:53:28.727558
3432,45889,Premium,9.99,2025-10-20 14:53:28.727559
3433,3378,Premium,9.99,2025-11-07 14:53:28.727561
3434,27304,Premium,9.99,2026-02-10 14:53:28.727562
3435,5739,Premium,9.99,2025-11-10 14:53:28.727563
3436,26269,Premium,9.99,2025-09-28 14:53:28.727564
3437,21575,Premium,9.99,2025-09-25 14:53:28.727565
3438,34691,Premium,9.99,2026-02-11 14:53:28.727566
3439,35991,Premium,9.99,2025-09-19 14:53:28.727567
3440,3701,Premium,9.99,2025-11-17 14:53:28.727568
3441,37269,Premium,9.99,2026-01-31 14:53:28.727569
3442,32106,Premium,9.99,2025-10-28 14:53:28.727571
3443,37888,Premium,9.99,2025-11-07 14:53:28.727571
3444,29911,Premium,9.99,2025-09-11 14:53:28.727572
3445,16960,Premium,9.99,2025-10-20 14:53:28.727573
3446,43737,Premium,9.99,2026-02-19 14:53:28.727575
3447,43574,Premium,9.99,2025-10-14 14:53:28.727576
3448,25568,Premium,9.99,2025-09-02 14:53:28.727576
3449,45062,Premium,9.99,2026-01-06 14:53:28.727578
3450,37581,Premium,9.99,2025-10-05 14:53:28.727579
3451,49654,Premium,9.99,2025-12-01 14:53:28.727580
3452,35688,Premium,9.99,2025-09-27 14:53:28.727581
3453,3588,Premium,9.99,2026-02-08 14:53:28.727582
3454,32665,Premium,9.99,2025-08-31 14:53:28.727583
3455,43703,Premium,9.99,2025-09-22 14:53:28.727584
3456,23223,Premium,9.99,2025-11-07 14:53:28.727585
3457,10878,Premium,9.99,2025-10-18 14:53:28.727586
3458,36005,Premium,9.99,2026-02-06 14:53:28.727588
3459,35240,Premium,9.99,2025-11-14 14:53:28.727589
3460,40734,Premium,9.99,2025-11-11 14:53:28.727590
3461,17946,Premium,9.99,2025-12-02 14:53:28.727591
3462,43040,Premium,9.99,2026-02-13 14:53:28.727592
3463,38977,Premium,9.99,2025-08-31 14:53:28.727593
3464,29111,Premium,9.99,2025-11-14 14:53:28.727595
3465,11516,Premium,9.99,2025-09-30 14:53:28.727596
3466,39097,Premium,9.99,2026-01-07 14:53:28.727597
3467,600,Premium,9.99,2025-10-24 14:53:28.727598
3468,26504,Premium,9.99,2025-10-19 14:53:28.727599
3469,25860,Premium,9.99,2025-12-20 14:53:28.727600
3470,18375,Premium,9.99,2026-02-08 14:53:28.727601
3471,3636,Premium,9.99,2025-10-07 14:53:28.727602
3472,188,Premium,9.99,2026-02-02 14:53:28.727603
3473,29914,Premium,9.99,2025-12-02 14:53:28.727604
3474,41543,Premium,9.99,2025-12-19 14:53:28.727605
3475,43274,Premium,9.99,2025-10-08 14:53:28.727606
3476,45166,Premium,9.99,2026-02-20 14:53:28.727607
3477,3446,Premium,9.99,2026-02-15 14:53:28.727608
3478,34987,Premium,9.99,2025-09-04 14:53:28.727609
3479,10274,Premium,9.99,2025-12-05 14:53:28.727610
3480,47912,Premium,9.99,2026-01-08 14:53:28.727611
3481,36776,Premium,9.99,2026-02-17 14:53:28.727613
3482,395,Premium,9.99,2025-10-23 14:53:28.727614
3483,34932,Premium,9.99,2025-12-23 14:53:28.727615
3484,6654,Premium,9.99,2026-01-17 14:53:28.727616
3485,9820,Premium,9.99,2025-09-03 14:53:28.727617
3486,16225,Premium,9.99,2025-11-06 14:53:28.727618
3487,21733,Premium,9.99,2025-09-29 14:53:28.727619
3488,15429,Premium,9.99,2025-10-14 14:53:28.727620
3489,37401,Premium,9.99,2025-09-17 14:53:28.727621
3490,26270,Premium,9.99,2025-11-29 14:53:28.727623
3491,11051,Premium,9.99,2026-01-07 14:53:28.727624
3492,31357,Premium,9.99,2025-11-17 14:53:28.727625
3493,29210,Premium,9.99,2026-02-14 14:53:28.727626
3494,14002,Premium,9.99,2025-12-20 14:53:28.727627
3495,14799,Premium,9.99,2025-12-12 14:53:28.727628
3496,5151,Premium,9.99,2026-01-17 14:53:28.727629
3497,16782,Premium,9.99,2026-02-06 14:53:28.727630
3498,44965,Premium,9.99,2025-12-25 14:53:28.727631
3499,8683,Premium,9.99,2025-12-28 14:53:28.727632
3500,38256,Premium,9.99,2025-12-14 14:53:28.727633
3501,40699,Premium,9.99,2025-11-19 14:53:28.727634
3502,6575,Premium,9.99,2026-01-12 14:53:28.727635
3503,5296,Premium,9.99,2026-01-17 14:53:28.727636
3504,27710,Premium,9.99,2025-11-29 14:53:28.727637
3505,9840,Premium,9.99,2025-11-17 14:53:28.727638
3506,33375,Premium,9.99,2025-11-20 14:53:28.727639
3507,4083,Premium,9.99,2026-01-22 14:53:28.727641
3508,5263,Premium,9.99,2025-09-06 14:53:28.727642
3509,46577,Premium,9.99,2025-12-29 14:53:28.727643
3510,26763,Premium,9.99,2026-01-16 14:53:28.727644
3511,13797,Premium,9.99,2025-12-30 14:53:28.727645
3512,25022,Premium,9.99,2025-10-23 14:53:28.727646
3513,37371,Premium,9.99,2026-01-12 14:53:28.727647
3514,38996,Premium,9.99,2025-09-17 14:53:28.727648
3515,5185,Premium,9.99,2025-10-23 14:53:28.727649
3516,15005,Premium,9.99,2025-10-29 14:53:28.727650
3517,17165,Premium,9.99,2025-11-20 14:53:28.727651
3518,14646,Premium,9.99,2025-11-13 14:53:28.727652
3519,4639,Premium,9.99,2026-02-12 14:53:28.727653
3520,44793,Premium,9.99,2025-12-16 14:53:28.727654
3521,25898,Premium,9.99,2025-12-22 14:53:28.727655
3522,34272,Premium,9.99,2025-09-01 14:53:28.727656
3523,21769,Premium,9.99,2025-12-04 14:53:28.727658
3524,7324,Premium,9.99,2025-10-18 14:53:28.727659
3525,25856,Premium,9.99,2025-09-28 14:53:28.727659
3526,31136,Premium,9.99,2025-11-18 14:53:28.727661
3527,48362,Premium,9.99,2025-09-12 14:53:28.727662
3528,31206,Premium,9.99,2025-12-18 14:53:28.727663
3529,18579,Premium,9.99,2025-11-24 14:53:28.727664
3530,9234,Premium,9.99,2025-11-27 14:53:28.727665
3531,13580,Premium,9.99,2026-02-03 14:53:28.727666
3532,49735,Premium,9.99,2025-09-24 14:53:28.727667
3533,49847,Premium,9.99,2025-09-29 14:53:28.727668
3534,27057,Premium,9.99,2026-02-22 14:53:28.727669
3535,12248,Premium,9.99,2025-12-30 14:53:28.727670
3536,13152,Premium,9.99,2026-01-19 14:53:28.727671
3537,31228,Premium,9.99,2025-12-24 14:53:28.727673
3538,7281,Premium,9.99,2026-01-30 14:53:28.727674
3539,23113,Premium,9.99,2025-12-28 14:53:28.727675
3540,44110,Premium,9.99,2026-01-11 14:53:28.727676
3541,24899,Premium,9.99,2026-01-21 14:53:28.727677
3542,23026,Premium,9.99,2026-02-08 14:53:28.727679
3543,43351,Premium,9.99,2025-09-09 14:53:28.727679
3544,575,Premium,9.99,2025-12-11 14:53:28.727680
3545,39256,Premium,9.99,2025-09-28 14:53:28.727682
3546,47062,Premium,9.99,2025-11-13 14:53:28.727683
3547,29069,Premium,9.99,2025-10-16 14:53:28.727684
3548,15555,Premium,9.99,2026-01-11 14:53:28.727684
3549,9857,Premium,9.99,2025-12-07 14:53:28.727686
3550,11503,Premium,9.99,2025-09-22 14:53:28.727687
3551,6729,Premium,9.99,2026-02-23 14:53:28.727688
3552,46563,Premium,9.99,2025-11-22 14:53:28.727689
3553,14726,Premium,9.99,2025-12-17 14:53:28.727690
3554,12232,Premium,9.99,2025-09-15 14:53:28.727691
3555,9827,Premium,9.99,2025-10-13 14:53:28.727692
3556,11669,Premium,9.99,2026-02-14 14:53:28.727693
3557,13902,Premium,9.99,2025-10-05 14:53:28.727694
3558,7527,Premium,9.99,2025-09-07 14:53:28.727695
3559,8551,Premium,9.99,2025-11-20 14:53:28.727696
3560,24007,Premium,9.99,2025-10-08 14:53:28.727697
3561,10534,Premium,9.99,2025-10-07 14:53:28.727698
3562,12906,Premium,9.99,2026-01-19 14:53:28.727699
3563,6206,Premium,9.99,2025-09-11 14:53:28.727700
3564,3013,Premium,9.99,2026-01-22 14:53:28.727701
3565,19693,Premium,9.99,2025-11-21 14:53:28.727703
3566,5666,Premium,9.99,2025-10-12 14:53:28.727704
3567,38245,Premium,9.99,2025-12-09 14:53:28.727705
3568,23466,Premium,9.99,2026-01-29 14:53:28.727706
3569,11312,Premium,9.99,2026-01-16 14:53:28.727707
3570,44051,Premium,9.99,2025-09-17 14:53:28.727708
3571,45348,Premium,9.99,2025-12-02 14:53:28.727709
3572,22749,Premium,9.99,2025-10-18 14:53:28.727710
3573,29804,Premium,9.99,2025-10-27 14:53:28.727711
3574,23423,Premium,9.99,2025-09-23 14:53:28.727712
3575,9650,Premium,9.99,2025-10-03 14:53:28.727713
3576,35916,Premium,9.99,2025-11-21 14:53:28.727714
3577,18368,Premium,9.99,2026-01-16 14:53:28.727715
3578,44866,Premium,9.99,2025-10-11 14:53:28.727716
3579,9111,Premium,9.99,2026-01-15 14:53:28.727717
3580,45236,Premium,9.99,2025-11-01 14:53:28.727718
3581,45282,Premium,9.99,2025-11-07 14:53:28.727719
3582,27658,Premium,9.99,2025-09-18 14:53:28.727721
3583,22367,Premium,9.99,2026-02-26 14:53:28.727722
3584,20578,Premium,9.99,2026-01-16 14:53:28.727723
3585,32316,Premium,9.99,2026-01-24 14:53:28.727724
3586,22124,Premium,9.99,2025-09-17 14:53:28.727725
3587,17426,Premium,9.99,2026-01-19 14:53:28.727726
3588,40861,Premium,9.99,2025-11-18 14:53:28.727727
3589,7228,Premium,9.99,2025-09-20 14:53:28.727728
3590,24805,Premium,9.99,2025-12-22 14:53:28.727730
3591,13916,Premium,9.99,2025-09-04 14:53:28.727731
3592,40297,Premium,9.99,2025-10-04 14:53:28.727732
3593,15002,Premium,9.99,2025-10-02 14:53:28.727733
3594,36942,Premium,9.99,2025-11-07 14:53:28.727734
3595,22477,Premium,9.99,2025-10-13 14:53:28.727735
3596,27542,Premium,9.99,2026-01-08 14:53:28.727736
3597,33857,Premium,9.99,2025-12-06 14:53:28.727737
3598,37011,Premium,9.99,2025-09-08 14:53:28.727738
3599,44399,Premium,9.99,2026-02-26 14:53:28.727739
3600,25247,Premium,9.99,2026-02-24 14:53:28.727740
3601,47810,Premium,9.99,2025-12-26 14:53:28.727741
3602,37350,Premium,9.99,2025-10-02 14:53:28.727742
3603,688,Premium,9.99,2026-01-28 14:53:28.727743
3604,3254,Premium,9.99,2026-01-09 14:53:28.727744
3605,46718,Premium,9.99,2025-10-01 14:53:28.727745
3606,27644,Premium,9.99,2025-10-23 14:53:28.727746
3607,27374,Premium,9.99,2025-12-03 14:53:28.727747
3608,29771,Premium,9.99,2025-10-16 14:53:28.727748
3609,14619,Premium,9.99,2026-02-20 14:53:28.727749
3610,36376,Premium,9.99,2026-02-06 14:53:28.727750
3611,2062,Premium,9.99,2025-10-04 14:53:28.727751
3612,28490,Premium,9.99,2026-01-16 14:53:28.727753
3613,4280,Premium,9.99,2025-09-23 14:53:28.727754
3614,31163,Premium,9.99,2026-02-10 14:53:28.727755
3615,25097,Premium,9.99,2025-10-29 14:53:28.727756
3616,31074,Premium,9.99,2025-11-20 14:53:28.727757
3617,26714,Premium,9.99,2025-11-23 14:53:28.727758
3618,6472,Premium,9.99,2025-11-06 14:53:28.727759
3619,43297,Premium,9.99,2025-09-24 14:53:28.727760
3620,9074,Premium,9.99,2025-10-02 14:53:28.727761
3621,5901,Premium,9.99,2025-10-09 14:53:28.727762
3622,40876,Premium,9.99,2026-01-05 14:53:28.727763
3623,18780,Premium,9.99,2026-02-18 14:53:28.727764
3624,24417,Premium,9.99,2025-11-10 14:53:28.727766
3625,45253,Premium,9.99,2026-02-08 14:53:28.727766
3626,7834,Premium,9.99,2025-10-31 14:53:28.727767
3627,12965,Premium,9.99,2025-11-20 14:53:28.727769
3628,40648,Premium,9.99,2025-09-09 14:53:28.727770
3629,3215,Premium,9.99,2026-01-24 14:53:28.727771
3630,2608,Premium,9.99,2026-01-04 14:53:28.727772
3631,6393,Premium,9.99,2026-01-19 14:53:28.727773
3632,24514,Premium,9.99,2026-01-11 14:53:28.727774
3633,6312,Premium,9.99,2025-11-15 14:53:28.727775
3634,13930,Premium,9.99,2025-12-27 14:53:28.727776
3635,23775,Premium,9.99,2025-11-23 14:53:28.727777
3636,43381,Premium,9.99,2026-01-14 14:53:28.727777
3637,10879,Premium,9.99,2025-11-28 14:53:28.727779
3638,7162,Premium,9.99,2026-01-04 14:53:28.727780
3639,38090,Premium,9.99,2025-11-28 14:53:28.727781
3640,26455,Premium,9.99,2025-09-03 14:53:28.727782
3641,47400,Premium,9.99,2026-02-10 14:53:28.727783
3642,27343,Premium,9.99,2025-10-04 14:53:28.727784
3643,35238,Premium,9.99,2025-09-28 14:53:28.727785
3644,45977,Premium,9.99,2025-10-29 14:53:28.727786
3645,35474,Premium,9.99,2025-10-08 14:53:28.727787
3646,15128,Premium,9.99,2025-10-31 14:53:28.727788
3647,48489,Premium,9.99,2025-11-13 14:53:28.727789
3648,37289,Premium,9.99,2026-01-23 14:53:28.727790
3649,15925,Premium,9.99,2026-02-04 14:53:28.727791
3650,41152,Premium,9.99,2026-01-28 14:53:28.727793
3651,11454,Premium,9.99,2026-01-22 14:53:28.727793
3652,48464,Premium,9.99,2025-10-05 14:53:28.727795
3653,42074,Premium,9.99,2025-09-17 14:53:28.727796
3654,48928,Premium,9.99,2026-01-12 14:53:28.727797
3655,39756,Premium,9.99,2025-09-15 14:53:28.727798
3656,731,Premium,9.99,2025-12-05 14:53:28.727799
3657,6869,Premium,9.99,2025-12-03 14:53:28.727800
3658,8145,Premium,9.99,2025-09-09 14:53:28.727801
3659,46794,Premium,9.99,2025-10-18 14:53:28.727802
3660,15905,Premium,9.99,2025-10-07 14:53:28.727803
3661,40078,Premium,9.99,2025-10-19 14:53:28.727804
3662,42820,Premium,9.99,2026-02-07 14:53:28.727808
3663,49680,Premium,9.99,2026-02-07 14:53:28.727809
3664,19793,Premium,9.99,2025-12-18 14:53:28.727810
3665,6865,Premium,9.99,2025-12-06 14:53:28.727811
3666,6438,Premium,9.99,2025-11-18 14:53:28.727813
3667,5480,Premium,9.99,2026-02-05 14:53:28.727815
3668,17603,Premium,9.99,2025-12-14 14:53:28.727819
3669,290,Premium,9.99,2025-11-20 14:53:28.727821
3670,17259,Premium,9.99,2025-10-25 14:53:28.727823
3671,8426,Premium,9.99,2026-01-16 14:53:28.727824
3672,28673,Premium,9.99,2025-09-27 14:53:28.727826
3673,12140,Premium,9.99,2026-01-12 14:53:28.727828
3674,18613,Premium,9.99,2025-09-11 14:53:28.727830
3675,40137,Premium,9.99,2025-10-22 14:53:28.727832
3676,41807,Premium,9.99,2025-12-25 14:53:28.727833
3677,33538,Premium,9.99,2025-10-19 14:53:28.727835
3678,36016,Premium,9.99,2026-01-06 14:53:28.727837
3679,41941,Premium,9.99,2025-10-05 14:53:28.727839
3680,454,Premium,9.99,2025-10-12 14:53:28.727840
3681,14180,Premium,9.99,2026-01-08 14:53:28.727856
3682,7799,Premium,9.99,2025-10-01 14:53:28.727858
3683,24719,Premium,9.99,2026-01-30 14:53:28.727859
3684,30953,Premium,9.99,2025-10-20 14:53:28.727860
3685,15656,Premium,9.99,2026-02-25 14:53:28.727861
3686,43768,Premium,9.99,2025-10-05 14:53:28.727863
3687,5980,Premium,9.99,2026-01-11 14:53:28.727864
3688,48612,Premium,9.99,2025-12-26 14:53:28.727869
3689,44081,Premium,9.99,2025-12-14 14:53:28.727871
3690,5867,Premium,9.99,2026-01-07 14:53:28.727873
3691,32072,Premium,9.99,2025-12-31 14:53:28.727875
3692,49333,Premium,9.99,2026-01-15 14:53:28.727877
3693,48366,Premium,9.99,2025-09-26 14:53:28.727878
3694,24114,Premium,9.99,2026-02-02 14:53:28.727880
3695,27896,Premium,9.99,2026-02-18 14:53:28.727882
3696,44385,Premium,9.99,2025-09-27 14:53:28.727884
3697,14508,Premium,9.99,2026-01-11 14:53:28.727886
3698,14092,Premium,9.99,2025-12-04 14:53:28.727888
3699,28392,Premium,9.99,2026-02-27 14:53:28.727890
3700,46461,Premium,9.99,2025-11-09 14:53:28.727892
3701,2136,Premium,9.99,2026-01-03 14:53:28.727894
3702,25926,Premium,9.99,2026-02-04 14:53:28.727895
3703,48338,Premium,9.99,2025-09-25 14:53:28.727897
3704,11646,Premium,9.99,2025-11-16 14:53:28.727898
3705,32925,Premium,9.99,2026-02-10 14:53:28.727899
3706,43477,Premium,9.99,2026-01-09 14:53:28.727900
3707,44397,Premium,9.99,2026-01-06 14:53:28.727901
3708,12470,Premium,9.99,2026-01-06 14:53:28.727902
3709,49020,Premium,9.99,2025-09-24 14:53:28.727903
3710,18141,Premium,9.99,2025-12-06 14:53:28.727904
3711,23671,Premium,9.99,2025-12-20 14:53:28.727905
3712,47248,Premium,9.99,2025-12-24 14:53:28.727906
3713,18840,Premium,9.99,2025-11-11 14:53:28.727907
3714,25506,Premium,9.99,2025-11-26 14:53:28.727908
3715,22028,Premium,9.99,2025-11-23 14:53:28.727910
3716,18132,Premium,9.99,2025-09-22 14:53:28.727911
3717,38033,Premium,9.99,2025-09-08 14:53:28.727912
3718,6428,Premium,9.99,2025-11-05 14:53:28.727913
3719,26856,Premium,9.99,2025-12-19 14:53:28.727914
3720,41967,Premium,9.99,2025-12-03 14:53:28.727915
3721,19081,Premium,9.99,2025-11-13 14:53:28.727916
3722,6066,Premium,9.99,2026-02-09 14:53:28.727917
3723,35296,Premium,9.99,2025-12-02 14:53:28.727918
3724,13781,Premium,9.99,2025-09-22 14:53:28.727919
3725,19016,Premium,9.99,2025-09-05 14:53:28.727920
3726,19358,Premium,9.99,2026-01-07 14:53:28.727921
3727,20018,Premium,9.99,2025-12-14 14:53:28.727922
3728,11343,Premium,9.99,2025-12-18 14:53:28.727923
3729,44469,Premium,9.99,2025-12-24 14:53:28.727925
3730,16331,Premium,9.99,2025-11-01 14:53:28.727926
3731,24556,Premium,9.99,2025-12-21 14:53:28.727926
3732,30373,Premium,9.99,2025-12-21 14:53:28.727928
3733,25520,Premium,9.99,2025-10-27 14:53:28.727929
3734,32609,Premium,9.99,2025-12-29 14:53:28.727930
3735,7887,Premium,9.99,2026-01-15 14:53:28.727931
3736,37951,Premium,9.99,2025-09-26 14:53:28.727932
3737,43165,Premium,9.99,2025-09-19 14:53:28.727933
3738,19956,Premium,9.99,2026-02-06 14:53:28.727934
3739,5518,Premium,9.99,2026-01-04 14:53:28.727935
3740,39509,Premium,9.99,2025-10-15 14:53:28.727937
3741,24238,Premium,9.99,2025-11-26 14:53:28.727938
3742,34926,Premium,9.99,2025-11-07 14:53:28.727939
3743,17964,Premium,9.99,2025-09-16 14:53:28.727940
3744,31531,Premium,9.99,2025-09-18 14:53:28.727941
3745,21375,Premium,9.99,2025-09-25 14:53:28.727942
3746,48754,Premium,9.99,2026-01-03 14:53:28.727943
3747,15712,Premium,9.99,2025-10-04 14:53:28.727944
3748,44643,Premium,9.99,2026-01-21 14:53:28.727946
3749,12322,Premium,9.99,2025-11-28 14:53:28.727947
3750,25664,Premium,9.99,2025-12-03 14:53:28.727947
3751,21127,Premium,9.99,2026-01-10 14:53:28.727948
3752,9868,Premium,9.99,2025-11-20 14:53:28.727950
3753,16398,Premium,9.99,2025-09-15 14:53:28.727951
3754,31874,Premium,9.99,2025-12-11 14:53:28.727952
3755,43167,Premium,9.99,2025-12-17 14:53:28.727953
3756,6404,Premium,9.99,2026-02-16 14:53:28.727954
3757,1012,Premium,9.99,2026-02-25 14:53:28.727955
3758,48974,Premium,9.99,2025-10-25 14:53:28.727956
3759,6845,Premium,9.99,2026-02-13 14:53:28.727957
3760,30796,Premium,9.99,2025-12-23 14:53:28.727958
3761,24908,Premium,9.99,2025-11-22 14:53:28.727959
3762,1386,Premium,9.99,2026-02-10 14:53:28.727960
3763,1084,Premium,9.99,2025-10-09 14:53:28.727961
3764,18115,Premium,9.99,2025-10-20 14:53:28.727963
3765,37306,Premium,9.99,2025-11-03 14:53:28.727964
3766,40125,Premium,9.99,2025-12-27 14:53:28.727965
3767,45085,Premium,9.99,2025-10-11 14:53:28.727966
3768,5410,Premium,9.99,2025-11-20 14:53:28.727967
3769,720,Premium,9.99,2025-12-01 14:53:28.727968
3770,37903,Premium,9.99,2025-12-28 14:53:28.727969
3771,23944,Premium,9.99,2025-11-15 14:53:28.727970
3772,6568,Premium,9.99,2025-09-11 14:53:28.727971
3773,16490,Premium,9.99,2025-11-17 14:53:28.727972
3774,41524,Premium,9.99,2025-09-20 14:53:28.727973
3775,32508,Premium,9.99,2025-11-11 14:53:28.727974
3776,5134,Premium,9.99,2025-09-17 14:53:28.727975
3777,25702,Premium,9.99,2025-09-04 14:53:28.727977
3778,32252,Premium,9.99,2025-09-21 14:53:28.727978
3779,35283,Premium,9.99,2025-12-25 14:53:28.727979
3780,7154,Premium,9.99,2026-01-13 14:53:28.727980
3781,43981,Premium,9.99,2026-01-17 14:53:28.727981
3782,9964,Premium,9.99,2026-01-01 14:53:28.727982
3783,46793,Premium,9.99,2025-11-29 14:53:28.727984
3784,4239,Premium,9.99,2026-02-22 14:53:28.727985
3785,45902,Premium,9.99,2025-12-19 14:53:28.727986
3786,23300,Premium,9.99,2026-02-12 14:53:28.727987
3787,44334,Premium,9.99,2025-09-11 14:53:28.727988
3788,42034,Premium,9.99,2026-01-06 14:53:28.727989
3789,11065,Premium,9.99,2025-10-18 14:53:28.727990
3790,2153,Premium,9.99,2025-11-29 14:53:28.727991
3791,28285,Premium,9.99,2025-12-17 14:53:28.727992
3792,10510,Premium,9.99,2026-02-12 14:53:28.727993
3793,35197,Premium,9.99,2025-10-26 14:53:28.727994
3794,48829,Premium,9.99,2025-10-20 14:53:28.727995
3795,9981,Premium,9.99,2025-09-07 14:53:28.727996
3796,49763,Premium,9.99,2026-02-04 14:53:28.727997
3797,26944,Premium,9.99,2026-01-07 14:53:28.727998
3798,39007,Premium,9.99,2026-02-12 14:53:28.727999
3799,48864,Premium,9.99,2025-09-16 14:53:28.728000
3800,41191,Premium,9.99,2026-01-14 14:53:28.728001
3801,2405,Premium,9.99,2025-12-22 14:53:28.728002
3802,45178,Premium,9.99,2025-11-06 14:53:28.728003
3803,26857,Premium,9.99,2026-01-10 14:53:28.728005
3804,39414,Premium,9.99,2026-02-22 14:53:28.728006
3805,38103,Premium,9.99,2025-10-16 14:53:28.728007
3806,31750,Premium,9.99,2025-12-26 14:53:28.728008
3807,12535,Premium,9.99,2026-02-20 14:53:28.728009
3808,3332,Premium,9.99,2026-01-27 14:53:28.728010
3809,46744,Premium,9.99,2025-10-01 14:53:28.728011
3810,31662,Premium,9.99,2025-11-02 14:53:28.728012
3811,29270,Premium,9.99,2026-01-29 14:53:28.728013
3812,2507,Premium,9.99,2026-01-18 14:53:28.728014
3813,15258,Premium,9.99,2025-12-18 14:53:28.728015
3814,32843,Premium,9.99,2026-01-14 14:53:28.728016
3815,20427,Premium,9.99,2025-11-02 14:53:28.728018
3816,40123,Premium,9.99,2025-11-05 14:53:28.728019
3817,24967,Premium,9.99,2025-10-20 14:53:28.728020
3818,26006,Premium,9.99,2025-09-23 14:53:28.728021
3819,21210,Premium,9.99,2025-12-21 14:53:28.728023
3820,7810,Premium,9.99,2025-10-03 14:53:28.728024
3821,8524,Premium,9.99,2026-01-22 14:53:28.728025
3822,19626,Premium,9.99,2025-12-28 14:53:28.728026
3823,3407,Premium,9.99,2025-09-12 14:53:28.728027
3824,6961,Premium,9.99,2025-09-22 14:53:28.728028
3825,20808,Premium,9.99,2025-10-15 14:53:28.728029
3826,32939,Premium,9.99,2025-12-15 14:53:28.728030
3827,43591,Premium,9.99,2025-09-24 14:53:28.728031
3828,37715,Premium,9.99,2025-11-20 14:53:28.728032
3829,38350,Premium,9.99,2025-12-08 14:53:28.728033
3830,43919,Premium,9.99,2025-09-01 14:53:28.728034
3831,38934,Premium,9.99,2025-11-24 14:53:28.728035
3832,24280,Premium,9.99,2026-01-08 14:53:28.728036
