click_id,ad_id,user_id,click_time
6358,209,31850,2025-10-21 14:54:27.772110
6359,157,29829,2025-10-27 14:54:27.772125
6360,21,4112,2026-02-11 15:00:27.772131
6361,162,13141,2025-11-29 14:59:27.772145
6362,38,17926,2025-10-27 14:55:27.772180
6363,284,2296,2025-12-30 14:56:27.772182
6364,32,29444,2025-12-06 15:02:27.772189
6365,197,15853,2025-10-11 14:59:27.772193
6366,175,28284,2026-01-06 15:00:27.772215
6367,287,5926,2025-11-22 15:02:27.772216
6368,103,42834,2025-11-12 14:59:27.772225
6369,65,5582,2025-10-24 14:54:27.772235
6370,186,42650,2026-01-04 14:54:27.772243
6371,119,8971,2025-12-04 14:55:27.772250
6372,53,38872,2025-12-08 14:56:27.772260
6373,145,4581,2025-10-23 14:56:27.772263
6374,152,25405,2026-02-20 14:56:27.772265
6375,71,29657,2025-12-29 15:02:27.772275
6376,60,38787,2026-02-06 14:57:27.772277
6377,124,15600,2026-02-24 14:54:27.772309
6378,265,49043,2025-12-24 14:59:27.772311
6379,282,30022,2025-11-13 14:56:27.772320
6380,188,9853,2026-01-28 14:55:27.772333
6381,255,34390,2025-10-15 14:54:27.772346
6382,162,21328,2025-10-05 14:55:27.772352
6383,30,13463,2025-10-01 14:59:27.772366
6384,19,755,2025-10-16 14:58:27.772372
6385,72,34700,2025-10-16 15:00:27.772373
6386,144,19417,2025-12-06 14:56:27.772376
6387,197,19739,2026-02-24 15:01:27.772380
6388,262,32695,2025-12-09 14:55:27.772383
6389,16,17959,2025-11-13 14:57:27.772384
6390,129,31028,2025-12-27 14:56:27.772387
6391,193,47965,2026-01-27 14:59:27.772394
6392,14,4833,2025-11-29 15:01:27.772405
6393,152,7305,2025-09-28 15:01:27.772407
6394,232,9278,2025-12-15 14:56:27.772591
6395,190,13659,2025-10-02 14:58:27.772653
6396,21,14502,2026-01-16 15:00:27.772655
6397,181,46562,2026-02-07 15:01:27.772666
6398,178,24040,2025-10-08 15:02:27.772693
6399,40,3583,2025-09-09 14:55:27.772698
6400,167,9121,2025-10-24 14:58:27.772706
6401,163,40906,2026-01-10 14:55:27.772740
6402,241,14910,2026-02-09 14:56:27.772769
6403,52,21526,2025-09-08 15:00:27.772771
6404,286,5730,2025-09-15 14:58:27.772774
6405,39,32277,2025-09-30 14:59:27.772776
6406,233,43256,2025-10-15 14:54:27.772778
6407,153,36164,2026-01-25 14:55:27.772815
6408,210,35137,2025-12-18 15:01:27.772835
6409,83,21857,2025-10-04 14:57:27.772874
6410,154,42133,2026-01-22 14:56:27.772893
6411,221,24800,2026-01-10 14:54:27.772920
6412,177,28564,2025-10-06 14:55:27.772921
6413,257,29586,2025-11-30 14:58:27.772945
6414,47,30009,2025-12-09 15:01:27.772951
6415,293,39181,2025-09-28 15:02:27.772959
6416,205,44327,2025-11-28 14:59:27.772963
6417,210,21250,2025-11-09 15:01:27.772968
6418,91,19703,2025-09-25 15:02:27.772995
6419,104,21982,2026-01-06 14:57:27.773023
6420,5,4883,2025-11-09 14:58:27.773065
6421,140,22462,2025-09-27 15:01:27.773070
6422,13,8502,2026-01-03 14:56:27.773077
6423,271,5530,2026-01-08 14:58:27.773088
6424,116,41502,2026-01-25 14:54:27.773123
6425,45,8530,2025-10-02 15:01:27.773145
6426,73,10212,2026-02-02 15:01:27.773163
6427,230,37889,2025-11-17 15:02:27.773170
6428,239,41231,2025-09-15 14:55:27.773178
6429,234,20680,2026-01-11 15:00:27.773188
6430,123,31991,2025-09-11 14:58:27.773211
6431,223,23832,2025-09-16 14:56:27.773226
6432,146,32571,2026-02-03 14:59:27.773233
6433,11,4680,2025-12-30 14:55:27.773234
6434,263,20572,2025-11-30 14:58:27.773250
6435,57,17851,2026-01-27 14:56:27.773257
6436,112,20060,2026-02-18 14:55:27.773283
6437,250,47431,2025-09-16 14:56:27.773290
6438,222,3730,2026-02-14 14:57:27.773294
6439,164,18845,2026-01-22 15:02:27.773295
6440,227,26190,2025-11-08 14:56:27.773300
6441,266,10639,2026-01-09 14:55:27.773331
6442,206,18092,2025-10-12 14:57:27.773394
6443,87,2689,2025-09-03 14:58:27.773420
6444,89,36386,2025-08-31 14:55:27.773423
6445,116,34185,2025-10-03 14:58:27.773427
6446,300,1954,2025-12-13 15:00:27.773433
6447,130,32951,2025-09-14 15:01:27.773446
6448,153,9862,2025-12-19 14:59:27.773466
6449,233,28336,2025-12-20 14:55:27.773477
6450,129,31095,2025-09-04 15:02:27.773484
6451,142,27399,2025-12-05 14:58:27.773508
6452,249,5110,2025-11-06 14:57:27.773521
6453,73,33187,2026-02-02 14:58:27.773523
6454,72,12311,2026-01-03 14:56:27.773530
6455,215,11961,2026-01-13 15:00:27.773533
6456,279,43231,2026-02-07 15:02:27.773538
6457,283,1806,2025-10-23 15:02:27.773551
6458,76,14870,2026-02-22 14:56:27.773581
6459,235,47792,2026-02-08 15:00:27.773590
6460,202,8924,2025-12-08 14:56:27.773615
6461,245,42930,2025-09-29 15:01:27.773617
6462,66,34367,2025-09-14 14:54:27.773630
6463,175,31200,2025-11-24 14:55:27.773645
6464,227,6470,2026-02-22 14:57:27.773658
6465,87,49765,2025-09-01 14:58:27.773664
6466,18,32526,2025-09-05 15:00:27.773685
6467,171,12377,2025-11-07 14:55:27.773693
6468,99,5673,2025-09-27 15:01:27.773735
6469,145,40747,2025-12-18 14:56:27.773767
6470,248,27650,2026-01-11 14:59:27.773775
6471,234,40940,2025-12-22 14:55:27.773796
6472,94,34536,2025-12-17 14:58:27.773811
6473,214,24077,2025-10-29 14:57:27.773817
6474,57,12003,2025-10-09 14:59:27.773822
6475,62,47493,2025-10-12 14:54:27.773840
6476,76,18607,2025-09-08 15:00:27.773896
6477,37,4172,2026-02-17 14:56:27.773905
6478,289,21372,2026-01-16 14:59:27.773915
6479,207,24185,2025-09-10 15:00:27.773926
6480,279,5995,2025-10-10 15:01:27.773931
6481,20,30093,2025-10-05 15:00:27.773951
6482,79,38498,2026-02-09 14:58:27.773957
6483,237,33206,2026-01-14 14:55:27.773966
6484,154,1137,2025-10-01 15:01:27.773972
6485,187,10449,2025-10-23 15:00:27.773978
6486,261,9056,2025-12-02 15:02:27.773981
6487,199,34844,2025-09-27 14:55:27.774018
6488,28,11345,2026-01-31 14:59:27.774022
6489,225,40086,2025-12-16 14:58:27.774030
6490,73,44647,2025-12-04 14:57:27.774041
6491,255,45762,2025-09-14 14:54:27.774084
6492,261,22413,2026-01-14 14:56:27.774084
6493,17,47079,2025-12-11 14:59:27.774091
6494,78,48898,2025-11-01 14:59:27.774096
6495,56,42449,2025-10-02 14:58:27.774104
6496,164,15346,2026-01-04 15:02:27.774112
6497,167,3492,2025-12-02 14:54:27.774126
6498,244,44485,2026-01-04 14:54:27.774132
6499,70,42127,2025-09-09 14:58:27.774153
6500,236,11623,2025-12-28 15:00:27.774154
6501,174,49036,2025-11-25 14:59:27.774167
6502,11,39936,2025-09-16 14:58:27.774196
6503,278,4312,2025-09-29 14:56:27.774206
6504,220,7794,2026-02-14 14:57:27.774226
6505,250,28555,2026-02-10 14:59:27.774233
6506,223,30747,2025-12-17 14:55:27.774241
6507,55,30982,2025-09-10 14:57:27.774245
6508,241,27686,2025-12-19 14:55:27.774268
6509,59,14973,2025-11-25 14:56:27.774290
6510,142,48369,2026-02-04 14:57:27.774304
6511,204,38361,2025-12-29 15:01:27.774310
6512,161,12411,2025-09-20 15:01:27.774319
6513,125,45218,2025-11-21 14:59:27.774324
6514,227,4162,2025-09-08 14:54:27.774330
6515,179,9856,2025-12-02 14:57:27.774342
6516,134,4778,2025-12-16 15:00:27.774345
6517,124,16687,2026-01-11 14:56:27.774355
6518,206,38370,2025-11-04 14:57:27.774403
6519,188,35625,2025-10-07 14:59:27.774423
6520,148,7471,2025-11-11 14:59:27.774432
6521,92,8463,2026-02-01 14:56:27.774441
6522,38,17390,2026-02-22 14:57:27.774450
6523,165,44866,2025-09-27 14:56:27.774465
6524,263,21502,2025-12-02 14:57:27.774471
6525,242,7119,2025-10-20 15:01:27.774517
6526,44,48001,2025-09-03 14:59:27.774519
6527,194,14297,2025-12-02 15:02:27.774533
6528,221,11124,2025-10-29 15:02:27.774538
6529,256,22475,2026-02-18 14:59:27.774565
6530,201,48022,2026-02-24 14:57:27.774566
6531,101,45310,2026-01-08 15:01:27.774585
6532,194,1150,2026-02-26 14:58:27.774641
6533,118,27956,2026-01-18 15:00:27.774662
6534,154,19475,2026-02-12 14:57:27.774670
6535,235,28568,2025-12-08 14:59:27.774678
6536,10,24180,2026-01-20 15:00:27.774700
6537,109,19627,2026-01-17 15:01:27.774702
6538,127,33304,2025-12-19 14:56:27.774703
6539,84,22323,2026-01-04 15:00:27.774706
6540,168,34498,2026-01-17 14:59:27.774709
6541,246,6756,2025-11-17 15:02:27.774713
6542,11,27370,2025-09-16 15:00:27.774752
6543,130,35014,2025-11-01 14:56:27.774764
6544,162,3078,2025-11-01 15:01:27.774778
6545,113,30803,2025-11-11 14:56:27.774809
6546,203,17849,2026-02-11 14:59:27.774836
6547,5,10222,2025-09-29 14:55:27.774841
6548,74,35847,2025-10-09 15:01:27.774854
6549,188,28708,2025-11-04 14:59:27.774863
6550,283,33686,2025-09-17 14:56:27.774888
6551,109,20050,2025-12-29 14:57:27.774890
6552,35,18714,2026-01-08 14:56:27.774899
6553,285,30225,2025-12-28 14:57:27.774903
6554,217,5256,2026-01-01 14:55:27.774924
6555,6,30108,2026-02-02 15:02:27.774925
6556,44,17265,2025-12-05 15:01:27.774932
6557,118,836,2025-09-23 14:58:27.774940
6558,104,19707,2025-10-27 14:55:27.774947
6559,250,13433,2026-01-19 14:59:27.774955
6560,48,12973,2025-10-16 14:54:27.774956
6561,45,33276,2025-12-31 15:02:27.774975
6562,279,44046,2026-02-22 14:59:27.774987
6563,55,491,2025-11-07 14:59:27.775000
6564,7,33807,2025-11-21 15:00:27.775013
6565,158,19121,2026-02-02 15:02:27.775015
6566,134,44229,2026-01-06 14:58:27.775036
6567,48,18051,2025-10-28 15:02:27.775070
6568,292,1247,2025-09-25 15:01:27.775090
6569,224,10470,2026-02-17 15:02:27.775106
6570,28,32938,2026-02-11 14:55:27.775106
6571,61,37183,2025-10-27 15:01:27.775117
6572,264,35646,2025-10-30 14:57:27.775120
6573,20,45026,2026-02-05 14:54:27.775120
6574,26,20480,2025-11-08 15:02:27.775123
6575,211,39600,2026-02-27 14:57:27.775130
6576,137,36277,2025-11-02 14:57:27.775157
6577,212,8931,2025-12-10 14:57:27.775159
6578,238,40838,2025-12-26 14:57:27.775160
6579,122,25224,2025-09-08 15:02:27.775183
6580,30,34200,2025-09-22 14:56:27.775187
6581,1,30978,2025-11-26 15:01:27.775210
6582,104,40178,2025-09-03 14:55:27.775212
6583,62,270,2025-09-10 15:02:27.775215
6584,281,21216,2025-12-20 14:59:27.775241
6585,52,30840,2026-01-07 14:54:27.775248
6586,105,8867,2026-01-19 14:55:27.775268
6587,163,16095,2025-12-14 14:55:27.775290
6588,75,15592,2025-11-21 14:54:27.775319
6589,33,36620,2025-09-08 14:57:27.775343
6590,243,36464,2025-12-19 14:54:27.775344
6591,40,28506,2025-10-01 14:58:27.775364
6592,131,24180,2025-10-27 14:57:27.775366
6593,120,3166,2025-09-11 15:00:27.775383
6594,91,21421,2025-09-08 14:56:27.775410
6595,131,42095,2026-02-09 14:59:27.775427
6596,195,30630,2026-01-07 15:01:27.775445
6597,51,17626,2025-09-07 14:55:27.775449
6598,52,29804,2026-01-11 14:55:27.775463
6599,137,16922,2025-10-31 15:00:27.775466
6600,112,46239,2026-02-13 14:56:27.775482
6601,240,14322,2026-01-06 15:01:27.775497
6602,5,32123,2025-12-11 14:56:27.775516
6603,261,32663,2025-12-03 14:58:27.775520
6604,187,4381,2026-02-07 15:02:27.775523
6605,103,44892,2025-09-17 15:00:27.775526
6606,273,41652,2025-12-19 14:59:27.775531
6607,221,3880,2025-10-22 14:58:27.775539
6608,162,2414,2026-01-14 14:58:27.775551
6609,4,41853,2026-01-03 15:01:27.775588
6610,106,33154,2025-08-31 14:58:27.775590
6611,180,11306,2025-12-22 15:01:27.775601
6612,248,8112,2025-10-18 14:58:27.775603
6613,151,29372,2025-09-28 14:56:27.775617
6614,118,47571,2026-01-24 15:02:27.775645
6615,23,20260,2025-09-30 14:59:27.775654
6616,73,49295,2026-01-08 15:02:27.775694
6617,285,45690,2025-09-04 15:00:27.775749
6618,269,33457,2025-10-16 14:54:27.775782
6619,175,5290,2026-02-17 14:59:27.775789
6620,70,31181,2025-10-09 15:00:27.775842
6621,26,42377,2025-10-22 14:59:27.775844
6622,75,17582,2025-09-30 14:59:27.775869
6623,248,40836,2026-01-23 15:02:27.775873
6624,174,21771,2026-02-22 15:02:27.775918
6625,280,40691,2025-09-16 14:59:27.775931
6626,245,26715,2026-02-25 15:01:27.775940
6627,105,40101,2025-09-29 15:00:27.775983
6628,53,10652,2025-12-05 14:55:27.775984
6629,47,997,2025-11-22 15:00:27.775985
6630,249,23481,2025-11-17 15:01:27.775992
6631,298,14073,2025-10-19 14:55:27.776004
6632,258,45786,2026-02-15 14:55:27.776013
6633,111,21364,2025-09-17 14:56:27.776013
6634,55,13155,2025-09-02 14:55:27.776014
6635,59,27460,2025-11-01 15:02:27.776027
6636,127,31589,2025-10-24 15:02:27.776038
6637,61,6324,2025-12-14 15:01:27.776038
6638,96,48343,2025-11-30 14:57:27.776084
6639,285,46180,2025-10-02 14:59:27.776089
6640,144,30127,2025-09-14 15:00:27.776094
6641,108,41802,2025-12-24 14:55:27.776106
6642,275,2003,2025-12-31 14:59:27.776108
6643,300,23895,2026-02-23 14:56:27.776123
6644,238,34037,2025-09-24 14:54:27.776139
6645,54,20683,2025-12-30 14:56:27.776148
6646,253,34433,2025-12-14 15:02:27.776158
6647,269,15383,2026-01-29 15:01:27.776215
6648,146,6710,2026-01-26 15:01:27.776225
6649,276,13405,2026-02-08 15:02:27.776231
6650,100,11353,2025-10-30 14:58:27.776239
6651,203,30846,2025-10-19 14:56:27.776244
6652,25,24633,2026-02-22 14:56:27.776246
6653,21,20625,2026-02-03 15:02:27.776257
6654,22,21675,2025-12-28 14:59:27.776269
6655,76,31022,2026-01-20 14:56:27.776273
6656,160,1331,2025-12-22 15:02:27.776280
6657,291,43305,2025-10-30 15:00:27.776288
6658,196,20925,2026-02-03 14:58:27.776290
6659,257,39000,2026-02-18 15:00:27.776299
6660,92,49448,2025-09-25 14:59:27.776300
6661,38,42627,2025-12-05 15:02:27.776303
6662,273,44868,2026-01-20 15:01:27.776304
6663,252,33416,2025-12-10 14:59:27.776312
6664,127,24247,2025-10-09 15:02:27.776316
6665,116,19787,2025-11-18 14:59:27.776325
6666,248,18232,2025-12-27 14:54:27.776327
6667,113,18911,2025-09-15 14:59:27.776328
6668,175,34903,2025-09-08 14:59:27.776374
6669,246,19472,2025-12-26 15:02:27.776375
6670,281,5221,2025-10-13 15:00:27.776412
6671,18,27316,2025-09-21 14:54:27.776414
6672,250,18534,2026-01-30 15:02:27.776419
6673,159,4439,2025-11-04 15:00:27.776430
6674,124,49228,2026-01-06 14:58:27.776440
6675,140,47349,2025-09-27 15:00:27.776447
6676,184,11698,2026-01-06 14:58:27.776451
6677,196,26220,2026-01-23 14:57:27.776453
6678,98,47935,2025-09-06 14:54:27.776466
6679,190,23804,2026-01-30 15:01:27.776488
6680,261,2806,2025-12-31 14:57:27.776496
6681,209,14040,2026-02-13 14:55:27.776514
6682,121,44442,2026-01-30 14:57:27.776519
6683,136,21544,2026-01-07 14:56:27.776537
6684,156,46093,2026-02-07 14:56:27.776564
6685,141,7511,2025-09-28 14:59:27.776566
6686,199,48529,2025-12-12 14:58:27.776573
6687,149,48826,2025-10-23 15:02:27.776576
6688,282,23573,2025-12-20 14:57:27.776599
6689,249,37460,2025-09-19 15:00:27.776621
6690,179,40867,2026-01-23 14:57:27.776642
6691,39,33207,2025-10-18 14:55:27.776655
6692,225,29935,2025-10-20 14:57:27.776659
6693,56,36944,2025-09-25 15:00:27.776674
6694,191,27920,2025-09-11 14:57:27.776685
6695,22,8612,2025-10-15 15:01:27.776688
6696,244,33059,2025-11-03 15:01:27.776704
6697,83,39564,2026-01-02 14:55:27.776708
6698,53,13765,2025-10-24 14:57:27.776719
6699,57,20600,2025-09-08 15:00:27.776719
6700,82,7172,2026-02-10 14:54:27.776720
6701,263,18360,2025-10-26 15:00:27.776725
6702,117,29799,2025-10-30 14:55:27.777301
6703,97,23089,2025-11-24 14:56:27.777319
6704,57,46286,2025-10-18 14:55:27.777354
6705,4,27769,2025-10-20 15:01:27.777364
6706,22,3376,2025-12-20 15:01:27.777375
6707,17,21303,2025-12-17 14:57:27.777377
6708,116,18309,2025-12-16 14:57:27.777395
6709,4,8502,2025-10-14 14:57:27.777398
6710,45,16352,2026-02-22 14:57:27.777458
6711,242,39811,2025-09-05 15:02:27.777475
6712,243,8745,2026-02-07 15:02:27.777477
6713,258,29170,2025-10-26 14:56:27.777487
6714,75,29437,2025-10-07 15:00:27.777505
6715,112,41533,2026-01-31 14:59:27.777520
6716,60,8020,2025-11-04 14:55:27.777536
6717,295,11038,2025-09-08 15:01:27.777543
6718,96,5651,2025-12-02 14:56:27.777549
6719,22,5308,2025-11-13 14:58:27.777556
6720,176,11938,2025-11-06 14:59:27.777575
6721,245,7954,2026-01-31 14:59:27.777579
6722,278,30266,2025-11-17 14:58:27.777581
6723,170,35297,2026-02-07 14:57:27.777585
6724,266,30789,2025-10-22 14:56:27.777589
6725,135,6740,2025-11-28 14:58:27.777608
6726,167,40407,2025-10-02 14:55:27.777608
6727,148,38399,2026-02-07 15:00:27.777632
6728,47,49202,2026-02-25 15:02:27.777662
6729,132,45401,2025-10-03 14:56:27.777663
6730,186,24020,2025-10-06 15:02:27.777689
6731,46,32250,2025-11-22 15:01:27.777694
6732,118,24603,2026-02-07 14:59:27.777723
6733,277,29784,2026-02-05 14:55:27.777748
6734,2,7000,2025-10-04 14:59:27.777752
6735,95,39271,2025-12-12 15:00:27.777788
6736,41,12105,2025-09-10 14:56:27.777792
6737,193,19718,2025-09-27 15:01:27.777803
6738,107,44295,2026-02-04 15:01:27.777806
6739,111,41711,2025-09-28 14:57:27.777806
6740,1,42574,2026-02-02 14:58:27.777817
6741,192,45924,2025-11-18 14:59:27.777820
6742,44,2346,2026-01-13 15:02:27.777821
6743,47,37619,2026-02-16 14:54:27.777883
6744,224,13667,2025-11-02 14:55:27.777886
6745,175,49369,2025-12-25 14:57:27.777907
6746,162,33328,2025-09-19 14:55:27.777921
6747,160,42863,2025-12-23 14:58:27.777956
6748,3,31939,2026-01-19 14:57:27.777976
6749,55,30678,2025-11-01 14:59:27.777997
6750,285,25329,2025-10-15 15:02:27.778005
6751,208,36947,2025-10-30 14:54:27.778022
6752,83,22392,2025-10-31 14:56:27.778044
6753,291,18752,2025-12-13 14:56:27.778050
6754,162,6770,2025-10-24 15:00:27.778051
6755,200,9815,2026-02-17 15:02:27.778053
6756,169,13969,2025-10-01 15:00:27.778055
6757,179,33058,2026-01-12 14:57:27.778068
6758,191,48539,2025-12-25 14:55:27.778069
6759,134,22737,2025-10-26 14:54:27.778073
6760,2,36039,2025-09-12 15:01:27.778082
6761,234,26209,2025-12-10 14:58:27.778084
6762,92,22844,2025-12-27 15:01:27.778088
6763,294,2822,2026-01-14 14:55:27.778098
6764,285,44281,2025-10-05 14:56:27.778105
6765,72,2932,2026-02-11 14:59:27.778130
6766,292,28855,2025-11-26 14:58:27.778147
6767,197,30436,2026-01-25 14:58:27.778148
6768,269,41953,2025-10-26 15:00:27.778152
6769,163,6287,2025-09-12 15:01:27.778157
6770,145,49315,2026-01-06 14:57:27.778160
6771,200,40474,2025-10-20 15:00:27.778171
6772,107,49838,2025-09-07 15:02:27.778181
6773,70,49951,2025-12-30 14:57:27.778195
6774,15,42643,2026-01-03 14:57:27.778204
6775,133,14836,2026-01-26 14:58:27.778241
6776,193,38139,2026-02-08 14:59:27.778270
6777,260,49769,2026-01-05 14:59:27.778301
6778,206,11500,2026-02-13 15:02:27.778307
6779,267,48885,2025-11-27 14:58:27.778320
6780,19,49770,2025-09-16 14:59:27.778345
6781,26,41738,2026-01-15 15:01:27.778345
6782,219,31338,2025-12-25 14:55:27.778360
6783,246,49422,2025-09-06 14:58:27.778362
6784,185,23492,2026-01-27 14:54:27.778363
6785,192,1013,2025-10-14 14:57:27.778371
6786,287,32270,2025-12-16 14:59:27.778376
6787,150,20948,2025-09-02 15:02:27.778403
6788,176,18885,2025-11-25 14:57:27.778406
6789,244,36959,2025-09-10 15:02:27.778413
6790,50,10261,2025-09-28 15:00:27.778420
6791,173,46517,2026-02-15 14:55:27.778446
6792,190,27551,2025-10-20 14:54:27.778460
6793,25,18096,2025-12-19 15:01:27.778486
6794,119,31208,2026-02-23 15:01:27.778533
6795,244,31276,2025-09-22 14:54:27.778533
6796,28,5549,2025-09-05 15:01:27.778536
6797,59,36127,2026-02-13 14:55:27.778547
6798,197,47715,2025-10-29 15:00:27.778564
6799,271,1493,2025-10-19 14:59:27.778569
6800,126,1939,2025-12-22 15:01:27.778572
6801,135,37494,2026-01-24 14:55:27.778579
6802,147,21172,2025-11-19 14:59:27.778582
6803,196,8879,2025-10-10 14:54:27.778582
6804,279,32685,2025-12-26 14:55:27.778603
6805,88,1180,2025-11-01 14:58:27.778615
6806,252,14293,2026-02-06 14:59:27.778631
6807,82,44222,2026-01-15 14:58:27.778632
6808,112,40590,2026-02-19 15:01:27.778639
6809,50,12112,2025-09-09 14:57:27.778641
6810,212,36226,2025-09-29 15:00:27.778684
6811,71,4614,2025-10-13 14:59:27.778704
6812,151,35726,2025-11-11 15:02:27.778711
6813,201,17335,2026-02-12 14:57:27.778725
6814,222,22381,2026-01-15 14:59:27.778751
6815,296,29908,2026-01-18 15:01:27.778801
6816,19,3443,2025-09-22 15:01:27.778811
6817,113,36598,2025-12-06 14:54:27.778819
6818,9,19289,2026-02-27 15:02:27.778848
6819,115,27754,2025-10-19 14:59:27.778859
6820,105,18945,2026-01-10 15:01:27.778862
6821,216,33739,2026-01-07 14:59:27.778885
6822,193,26833,2025-09-13 14:56:27.778900
6823,103,3469,2026-02-02 14:58:27.778906
6824,107,17021,2025-09-01 14:55:27.778910
6825,255,16878,2025-10-28 14:59:27.778911
6826,264,9548,2026-01-20 14:59:27.778914
6827,48,13682,2025-09-01 14:57:27.778941
6828,28,25461,2025-12-29 14:56:27.778943
6829,120,18798,2025-11-07 15:00:27.778950
6830,174,4558,2026-01-12 14:55:27.778954
6831,130,21400,2025-08-31 14:58:27.778956
6832,272,35171,2025-12-07 14:59:27.778971
6833,105,6800,2026-01-19 15:00:27.778972
6834,160,39131,2026-02-06 15:01:27.778976
6835,173,39640,2025-10-28 14:56:27.779006
6836,61,901,2025-09-29 14:54:27.779046
6837,190,14735,2026-02-26 14:55:27.779049
6838,143,1450,2025-12-22 14:58:27.779060
6839,54,9079,2025-10-22 14:54:27.779071
6840,18,8129,2026-02-10 14:54:27.779071
6841,116,46209,2025-11-13 15:02:27.779077
6842,123,36786,2025-10-06 14:54:27.779078
6843,105,36031,2026-01-11 15:00:27.779081
6844,153,24263,2025-09-30 15:00:27.779108
6845,7,795,2025-11-25 14:54:27.779110
6846,126,11866,2026-01-28 14:57:27.779117
6847,234,29375,2026-02-03 14:54:27.779144
6848,173,46906,2025-10-17 15:00:27.779175
6849,83,34838,2025-10-21 14:55:27.779182
6850,125,41028,2026-02-14 14:56:27.779188
6851,93,45364,2026-01-11 15:00:27.779193
6852,259,28232,2025-09-24 14:59:27.779207
6853,160,16722,2026-02-07 14:59:27.779212
6854,25,8877,2026-01-16 14:59:27.779217
6855,21,27414,2026-02-08 14:59:27.779220
6856,92,25973,2026-02-25 14:59:27.779228
6857,232,11317,2025-09-25 14:55:27.779238
6858,21,9714,2025-10-22 14:54:27.779241
6859,13,25633,2025-11-10 14:56:27.779243
6860,100,39948,2025-09-19 14:55:27.779254
6861,126,37193,2025-10-30 15:02:27.779258
6862,240,3739,2025-09-30 14:56:27.779275
6863,109,26009,2025-10-08 14:55:27.779296
6864,144,49679,2026-01-13 15:01:27.779297
6865,33,15002,2025-12-27 14:54:27.779307
6866,271,31850,2025-09-30 14:58:27.779308
6867,240,13389,2025-10-15 15:00:27.779309
6868,257,32565,2026-02-08 14:54:27.779325
6869,220,30470,2026-01-01 14:55:27.779331
6870,142,29461,2025-11-16 14:57:27.779338
6871,31,20139,2026-02-05 14:54:27.779374
6872,246,9259,2025-11-27 15:00:27.779376
6873,112,24850,2026-02-19 14:59:27.779383
6874,105,18820,2025-10-07 15:01:27.779384
6875,238,44286,2025-12-07 15:02:27.779390
6876,192,17754,2025-09-27 14:58:27.779395
6877,64,34836,2025-12-05 14:58:27.779396
6878,174,26801,2026-02-10 14:57:27.779431
6879,51,15890,2025-11-22 14:58:27.779435
6880,11,11124,2025-11-05 14:57:27.779453
6881,100,13625,2025-12-19 15:00:27.779455
6882,98,45273,2025-11-27 14:55:27.779475
6883,155,11958,2026-02-19 15:01:27.779476
6884,158,32641,2026-01-21 14:59:27.779491
6885,244,21764,2025-11-03 14:54:27.779519
6886,36,34079,2025-09-05 14:58:27.779519
6887,22,13180,2025-11-17 14:54:27.779521
6888,110,4029,2025-11-26 14:58:27.779535
6889,221,12296,2025-09-16 14:59:27.779539
6890,4,25278,2025-09-10 14:54:27.779550
6891,44,4582,2025-09-08 14:54:27.779564
6892,30,2137,2026-02-18 14:55:27.779581
6893,46,38076,2026-02-27 14:59:27.779583
6894,94,43100,2025-09-10 15:01:27.779584
6895,205,37724,2026-02-08 15:02:27.779585
6896,164,4052,2026-02-04 14:55:27.779600
6897,44,42559,2025-12-27 14:57:27.779631
6898,262,18352,2026-01-25 15:02:27.779679
6899,18,37531,2025-09-21 15:01:27.779696
6900,195,3565,2026-02-03 14:55:27.779735
6901,124,41941,2025-09-13 14:54:27.779743
6902,200,5692,2025-11-06 14:54:27.779745
6903,22,10773,2025-12-10 15:00:27.779798
6904,24,31786,2025-12-01 14:55:27.779816
6905,159,46452,2025-09-13 14:57:27.779821
6906,106,16158,2025-11-27 15:01:27.779831
6907,79,27027,2026-01-17 14:59:27.779839
6908,69,42340,2025-12-04 14:59:27.779852
6909,207,49633,2026-02-09 14:59:27.779876
6910,166,40893,2025-11-18 14:57:27.779878
6911,139,12099,2025-12-26 15:02:27.779879
6912,54,34739,2026-01-17 14:58:27.779882
6913,99,6459,2026-01-23 15:00:27.779923
6914,191,13115,2026-01-25 14:55:27.779954
6915,281,7020,2025-09-22 14:57:27.779977
6916,193,2961,2025-09-28 14:57:27.779979
6917,219,30633,2025-09-03 14:57:27.779991
6918,277,14346,2025-11-10 15:01:27.780005
6919,23,30514,2026-01-21 14:54:27.780018
6920,239,24185,2026-01-06 14:55:27.780019
6921,259,26752,2025-11-06 14:58:27.780023
6922,83,43044,2026-01-21 14:57:27.780034
6923,146,26239,2025-12-03 15:00:27.780035
6924,17,14573,2026-02-19 14:56:27.780045
6925,92,45563,2025-10-16 14:57:27.780060
6926,105,42662,2025-10-28 14:54:27.780078
6927,127,46477,2025-10-10 14:57:27.780099
6928,22,21913,2025-10-22 15:02:27.780117
6929,224,28022,2026-02-14 15:01:27.780121
6930,140,4952,2025-11-25 14:55:27.780131
6931,228,32451,2026-02-18 14:57:27.780158
6932,163,8425,2025-12-11 14:56:27.780175
6933,222,9944,2025-12-17 14:58:27.780199
6934,273,17042,2026-01-31 14:56:27.780239
6935,149,40153,2026-02-10 14:56:27.780245
6936,60,5276,2025-10-27 15:01:27.780261
6937,49,14450,2025-09-15 15:02:27.780262
6938,234,14506,2026-02-24 14:56:27.780280
6939,8,16484,2026-02-09 14:59:27.780280
